conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e0ba879-1cf3-4260-822b-2c2e3cc5e269,asentaa maalla sijaitsevia tuulivoimajärjestelmiä,released,skill/competence,occupation-specific,,"Asentaa järjestelmiä, jotka tuottavat sähköenergiaa maatuulivoimatekniikan avulla. Asentaa turbiinit perustuksille, viimeistellä sähkökytkennät ja yhdistää tuulipuiston verkot.
	",http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060 | http://data.europa.eu/esco/skill/52797dce-911c-4e6d-b0cb-491f6469014f,"asentaa ja korjata sähkö-, elektroniikka- ja tarkkuuslaitteita | asentaa sähkö- ja elektroniikkalaitteita"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e6cfb60-9579-4822-8a5e-424bc0c8835c,eläinten hyvinvointi,released,knowledge,cross-sector,,"Yleisesti tunnustetut eläinten hyvinvointiin liittyvät tarpeet, joita sovelletaan lajien, tilanteen ja tehtävän osalta. Niitä ovat seuraavat:

 
  sopivan ympäristön tarve 
  sopivan ravinnon tarve 
  tarve pystyä noudattamaan tavanomaisia käyttäytymismalleja 
  tarve asua yhdessä muiden eläinten kanssa tai erillään niistä 
  tarve saada suojelua kivulta, kärsimykseltä, vammoilta ja sairauksilta.",http://data.europa.eu/esco/isced-f/0841,eläinlääketiede
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e87c852-602a-4a0e-b8d8-20709ce14ac5,arvioida resurssien elinkaarta,released,skill/competence,sector-specific,,"Arvioida raaka-aineiden käyttöä ja mahdollista kierrätystä tuotteiden koko elinkaaren aikana. Ottaa huomioon sovellettavat säännökset, kuten Euroopan komission kiertotalouspaketti.
    ",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,neuvoa ympäristökysymyksissä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd,sähkön ja lämmön yhteistuotanto,released,knowledge,sector-specific,,"Teknologia, joka tuottaa sähköä ja ottaa talteen muutoin hukkaan menevän lämmön. Lämmön avulla tuotetaan höyryä tai lämmintä vettä, jota voidaan käyttää tilojen lämmitykseen, jäähdytykseen, lämpimänä käyttövetenä ja teollisissa prosesseissa. Se parantaa energiatehokkuutta.
	",http://data.europa.eu/esco/isced-f/0713,sähkö ja energia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ee4ed1d-dc38-48e0-a9e6-a6b64f316ea6,vesipolitiikka,released,knowledge,cross-sector,,"Vettä koskevien toimintalinjojen, strategioiden, instituutioiden ja määräysten vankka ymmärtäminen.",http://data.europa.eu/esco/isced-f/1021,puhtaanapito
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4efb00d2-e8b3-4d13-8ab7-70bc7a0a8af9,tutkia rakennusten mikroilmastoja,released,skill/competence,sector-specific,,"Tutkia asianmukaisia rakennusten mikroilmasto-olosuhteisiin liittyviä ratkaisuja, jotta varmistetaan vastuullinen energiankulutus ja lämpöviihtyvyys. Ottaa huomioon passiiviset suunnittelustrategiat, kuten päivänvalo, passiivinen jäähdytys, luonnollinen jäähdytys, terminen massa ja aurinkolämmitys.
	",http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9,kehittää ratkaisuja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4f21fbb3-5b34-42b3-a6aa-46c24f1a2a83,valvoa puiden terveyttä,released,skill/competence,sector-specific,,Seurata puita tuholaisten ja tautien varalta ja pyrkiä parantamaan niiden terveyttä.,http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,viljellä maata ja viljelykasveja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4f499e02-2983-40c5-a493-c720e6b03b23,antaa tietoa vedystä,released,skill/competence,sector-specific,,"Antaa tietoa vedyn käytön kustannuksista, hyödyistä ja kielteisistä puolista sellaisille organisaatioille ja henkilöille, jotka hakevat tietoa vaihtoehtoisista polttoaineista. Kertoa, mitä on otettava huomioon harkittaessa vetyratkaisujen käyttöönottoa.
	",http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500,tarjota tietoa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4fb7f781-9362-426a-9eb6-65c360f83e31,tehdä ympäristöystävällisiä siivoustöitä,released,skill/competence,cross-sector,tehdä siivoustöitä ympäristöä säästävällä tavalla,"Toteuttaa kaikki siivoustehtävät tavalla, joka minimoi ympäristövahingot, ja noudattaa saastumista ja resurssien tuhlaamista vähentäviä menetelmiä.",http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,arvioida oman toiminnan ympäristövaikutusta | ottaa käyttöön tapoja kulutuksen kielteisen vaikutuksen vähentämiseksi | noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4fdcf911-b738-4cf4-80ab-aa5a14d22f73,suorittaa uudelleenmetsittämistutkimuksia,released,skill/competence,sector-specific,,"Määrittää siementaimien ylläpito ja jakautuminen. Tunnistaa sairaudet ja eläinten aiheuttamat vahingot. Laatia ja toimittaa uudelleenmetsittämistä koskevat ilmoitukset, kirjalliset suunnitelmat ja talousarviot.",http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,arvioida maa- tai kiinteistöomaisuutta
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/507e2b21-1285-47e9-bf09-0db794df1bf0,laatia ympäristöpolitiikka,released,skill/competence,cross-sector,,Kehittää organisaation kestävää kehitystä ja ympäristölainsäädännön noudattamista koskevaa politiikkaa ympäristönsuojelussa käytettävien poliittisten mekanismien mukaisesti.,http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d | http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,varmistaa ympäristölainsäädännön noudattaminen | laatia toimintapolitiikkaa ja lainsäädäntöä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/509ff122-3546-40a7-ae02-3ee7395b3a76,tieliikennekuljetuksia koskeva lainsäädäntö,released,knowledge,sector-specific,maantiekuljetuksia koskeva lainsäädäntö,"Alueellisen, kansallisen ja Euroopan tason tieliikennekuljetuksia koskevan lainsäädännön tunteminen turvallisuus- ja ympäristövaatimusten alalla.",http://data.europa.eu/esco/isced-f/0421,oikeustieteet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/50ac5186-bb18-4ffb-9f29-00636853c8ea,suunnitella aurinkoenergiajärjestelmiä,released,skill/competence,sector-specific,,Suunnitella eritelmiä aurinkoenergiajärjestelmiä ja niiden osia varten. Laatia tarkistuslistat valmiiden aurinkoenergiahankkeiden asennuksen tarkastusta ja seurantaa varten.,http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"suunnitella teollisia materiaaleja, järjestelmiä tai tuotteita"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/50b7b13a-4e58-43b8-b7c4-edbd09145798,huolehtia luonnonvaraisesta kasvistosta ja eläimistöstä,released,skill/competence,occupation-specific,,"Hoitaa ja ylläpitää metsän luonnonvaraisia kasveja ja eläimiä, puita ja kasveja.",http://data.europa.eu/esco/skill/888f286e-272f-4e54-8a3b-9fa391870618 | http://data.europa.eu/esco/skill/0171653e-c8e9-4c24-bb86-a4b6fe038f25,"istuttaa ja karsia puita, viljelykasveja ja muita kasveja ja korjata niiden satoa | ottaa käyttöön tapoja biologisen monimuotoisuuden ja eläinten hyvinvoinnin edistämiseksi"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/50e6eba0-4440-4ba5-bb58-3ee78a96e29b,vesivoimasähkö,released,knowledge,cross-sector,vesivoimalla tuotettu sähkö,"Sähkön tuottaminen vesivoiman avulla käyttämällä liikkuvan veden painovoimaa, sekä edut ja kielteiset seikat, jotka liittyvät vesivoiman käyttöön uusiutuvana energialähteenä.",http://data.europa.eu/esco/isced-f/0713,sähkö ja energia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/51399b1c-15d6-4e4c-8673-30c25a094fce,edistää kestäviä pakkauksia,released,skill/competence,occupation-specific,edistää kestävää pakkausta,Soveltaa turvallisia ja terveellisiä pakkauskäytäntöjä; maksimoida kierrätettyjen tai uusiutuvien lähdemateriaalien käyttö; ottaa käyttöön puhtaita tuotantotekniikoita.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/fb01d224-882a-4346-99e2-bfd56f52d09c,"ottaa käyttöön tapoja kulutuksen kielteisen vaikutuksen vähentämiseksi | edistää myyntiä, myydä ja ostaa"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/519e5731-4d6c-4f98-938e-0976a202c6ba,vaarallisen jätteen käsittely,released,knowledge,cross-sector,,"Menetelmät, joita sovelletaan vaarallisen jätteen, kuten asbestin, vaarallisten kemikaalien ja erilaisten epäpuhtauksien, käsittelyssä ja hävittämisessä sekä ympäristömääräykset ja -lainsäädäntö.",http://data.europa.eu/esco/isced-f/1021,puhtaanapito
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5206a9b8-8337-4f0b-ae00-163a2f55d8cf,puhdistaa jätevesiä,released,skill/competence,cross-sector,,Käsitellä jätevettä biologista jätettä ja kemiallista jätettä koskevien säännösten mukaisesti.,http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"käyttää öljyn, kemikaalien tai veden käsittelyn järjestelmiä tai laitteita"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/52242966-692f-4a4f-8279-cadbc7874183,tarkastaa tuuliturbiineja,released,skill/competence,cross-sector,,"Tehdä tuuliturbiinien säännöllisiä tarkastuksia kiipeämällä turbiineihin, tarkastaa huolellisesti kaikki osat mahdollisten ongelmien tunnistamista varten ja arvioida tarvetta järjestää huoltoja.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,asentaa puu- ja metalliosia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5354a726-ee64-4f34-90f8-8436f9f374b8,analysoida ekologisia tietoja,released,skill/competence,cross-sector,,Analysoida ja tulkita ekologisia ja biologisia tietoja erityisohjelmistoilla.,http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d | http://data.europa.eu/esco/skill/a571ae14-3e16-4fd3-a615-5646e0b0b696 | http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/36ff57b0-637d-4a83-a0e8-d14f86f9f078,analysoida tieteellisiä ja lääketieteellisiä tietoja | tarkastaa tietoja | käsitellä kvantitatiivisia aineistoja | analysoida tieteellisiä tutkimustuloksia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5368a46a-54b5-4874-a06f-964d557c1cfb,viheralueita koskevat strategiat,released,knowledge,cross-sector,,"Viranomaisen näkemys siitä, miten sen viheralueita käytetään. Tähän sisältyvät tavoitteet, jotka se haluaa saavuttaa, resurssit, menetelmät, lainsäädäntökehys ja aika, joita tarvitaan näiden tavoitteiden saavuttamiseksi. ",http://data.europa.eu/esco/isced-f/0731,arkkitehtuuri ja kaupunkisuunnittelu
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/53af2b85-fac4-4c3f-afe2-44aa4a545ff3,hoitaa jokia ja virtoja,released,skill/competence,occupation-specific,,"Suojella ja hoitaa jokia ja virtoja, jotka ovat taimenen ja lohen elinympäristöjä.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/53d89f4e-c819-490d-ad32-fed731f32639,selvittää merellä sijaitsevien energiapuistojen paikkoja,released,skill/competence,sector-specific,,"Tehdä selvitystä paikan päällä ja käyttämällä merentutkimustietoa, jotta voidaan arvioida eri paikkoja, jotka voisivat soveltua merellä sijaitsevien energiapuistojen rakentamiseen, sekä tutkia valittua paikkaa tarkemmin, jotta voidaan auttaa kehittämään rakennussuunnitelmia.
	",http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,arvioida maa- tai kiinteistöomaisuutta
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5483c363-e942-4787-8686-0f29c593357f,välttää kontaminaatiota,released,skill/competence,cross-sector,välttää saastumista,Välttää materiaalien sekoittumista tai kontaminaatiota.,http://data.europa.eu/esco/skill/fe317a4c-e4e0-45ee-8b0d-204a68014f9e,suojella ja valvoa lakia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/54c8490d-067a-40f1-96ca-4960a30d6eb5,osallistua tarkkailijana erityyppisiin tarkastuksiin elintarvikealalla,released,skill/competence,sector-specific,,"Osallistua tarkkailijana tehokkuutta, turvallisuutta, ympäristöä, laatua ja elintarviketurvallisuutta koskeviin tarkastuksiin säännöllisesti.",http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,noudattaa toimintaohjeita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/550ed2f5-be07-4fee-9dbc-0299209a933a,tunnistaa kasvien ominaisuuksia,released,skill/competence,sector-specific,,"Tunnistaa ja luokitella viljelykasvien ominaisuuksia. Pystyä tunnistamaan eri sipulityyppejä nimeltä, kokoluokitusten, merkintöjen ja leimausten mukaan.",http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,lajitella materiaaleja tai tuotteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/55116536-a3e0-4c32-818d-cc567fd3023e,minimoida puuoperaatioihin sisältyvät riskit,released,skill/competence,sector-specific,,"Arvioida riskejä ja vaaroja, toteuttaa tehokkaita riskinminimointitoimia ja palauttaa puut alkuperäiseen tilaan tai istuttaa uusia puita.
	",http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,analysoida ja arvioida tietoa ja dataa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/55a4ae74-45e3-4f5c-8646-17149edfbddb,tehdä ympäristötutkimusta,released,skill/competence,cross-sector,,Tehdä ekologista ja biologista tutkimusta kenttäolosuhteissa ja valvotuissa olosuhteissa käyttäen tieteellisiä menetelmiä ja välineitä.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,tehdä akateemista tutkimusta tai markkinatutkimusta
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5641a2af-9eb2-4209-9fc6-856f78f2d2f2,ympäristön pilaantumista koskeva lainsäädäntö,released,knowledge,sector-specific,,Saastumisriskiä koskevan eurooppalaisen ja kansallisen lainsäädännön tunteminen.,http://data.europa.eu/esco/isced-f/0421,oikeustieteet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/564e86a6-0916-44e6-b3d6-d99bc0c1f194,vähentää putkijohtohankkeiden ympäristövaikutuksia,released,skill/competence,cross-sector,,"Pyrkiä lieventämään putkijohtojen ja niissä kuljetettavien tavaroiden mahdollisia ympäristövaikutuksia. Investoida aikaa ja resursseja putkijohtojen ympäristövaikutusten, mahdollisten ympäristönsuojelutoimien ja hankkeen kustannusten mahdollisen kasvun huomioon ottamiseen.",http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,arvioida ympäristövaikutuksia | hallinnoida ympäristövaikutuksia | noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/579c9e67-fb63-4636-873e-e49649ca2803,tutkia mahdollisia kierrätystukia,released,skill/competence,cross-sector,,Tutkia roskaamisen estämistä ja kierrätystä koskevia laina- ja tukimahdollisuuksia; seurata hakuprosessia ja saattaa se loppuun.,http://data.europa.eu/esco/skill/cbe1b24e-00f3-4b17-94e9-1fcd34a11c3e,tunnistaa mahdollisuuksia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/585593ef-d0a3-47a2-82da-14f26d75d83e,biolääketieteellisen laboratorion bioturvallisuus,released,knowledge,sector-specific,,"Periaatteet ja menetelmät, joilla hallitaan tartuntavaarallisia materiaaleja laboratorioympäristössä, bioturvallisuustasoja, luokitusta ja riskinarviointia, elävän organismin patogeenisuutta ja myrkyllisyyttä sekä niiden mahdollisia vaaroja ihmisten terveydelle ja ympäristölle aiheutuvien riskien minimoimiseksi.",http://data.europa.eu/esco/skill/01e66e1c-97d9-4829-bee1-f3ab649161e8 | http://data.europa.eu/esco/isced-f/0512 | http://data.europa.eu/esco/skill/8259c2c0-2749-41e2-a4a8-4a64a76eab37,biolääketieteen ala | biokemia | laboratoriotekniikat
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/589f0d24-0846-4971-bc6c-a42bb274f69a,ilmatiivis rakentaminen,released,knowledge,sector-specific,,"Ilmatiiviillä rakentamisella varmistetaan, ettei rakennuksen vaipassa ole tahattomia aukkoja, joista ilma pääsee sisään rakennukseen tai pois sieltä. Tämä parantaa energiatehokkuutta.
	",http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26 | http://data.europa.eu/esco/isced-f/0732,energiatehokkuus | rakentaminen ja rakennussuunnittelu
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/58c089ab-338b-4e4c-8117-7c1fcc89af69,hoitaa lahjoitettuja tavaroita osto- ja myyntiliikkeessä,released,skill/competence,occupation-specific,hoitaa lahjoitettuja tavaroita kirpputorilla,Koordinoida käytettyjä tavaroita myyvään liikkeeseen lahjoitettuja tavaroita; valita asianmukaiset tuotteet kierrätystä tai myyntiä varten.,http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,lajitella materiaaleja tai tuotteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/59004ee8-3975-4877-bf82-ff0b8070ef28,toteuttaa ympäristöä koskevia toimintasuunnitelmia,released,skill/competence,sector-specific,,"Soveltaa suunnitelmia, jotka koskevat ympäristöasioiden hallintaa hankkeissa, luonnonalueita koskevissa toimissa, yrityksissä ja muissa yhteyksissä.",http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d | http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882 | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/a6c3bda0-c759-495e-b2c5-062b3abe2097,varmistaa ympäristölainsäädännön noudattaminen | huolehtia ympäristöjärjestelmästä | ottaa käyttöön tapoja kulutuksen kielteisen vaikutuksen vähentämiseksi | toteuttaa uusia menettelyjä tai prosesseja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5944cee9-763e-4b08-99e4-f514bdde14a6,vaarallisen jätteen tyypit,released,knowledge,cross-sector,,"Erityyppiset jätteet, jotka aiheuttavat riskejä ympäristölle, kansanterveydelle ja turvallisuudelle, kuten radioaktiivinen jäte, kemikaalit ja liuottimet, elektroniikka sekä elohopeaa sisältävät jätteet.",http://data.europa.eu/esco/isced-f/1021,puhtaanapito
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/59998878-fa14-458a-9085-06b45e89df1b,lämpöpumpputyypit,released,knowledge,sector-specific,,"Erityyppiset lämpöpumput, joilla tuotetaan lämmitystä, jäähdytystä ja lämmintä käyttövettä hyödyntämällä matalalämpöistä energianlähdettä ja nostamalla sen lämpötilaa.
	",http://data.europa.eu/esco/isced-f/0713,sähkö ja energia
